id,tenderid,项目编号,项目名称,开标网址,参数抽取网址,参数抽取类型,project_type,投标单位数量,开标时间
D6B1768B-72F6-4B7E-B99A-B59E9628E390,0922262A-11A1-4E9A-8D26-663F75A5F8C9,A3301090130508011001211,新塘南XSCQ2903-66地块公租房建设项目方案设计、初步设计及后续服务,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D6B1768B-72F6-4B7E-B99A-B59E9628E390&tenderID=0922262A-11A1-4E9A-8D26-663F75A5F8C9&ModuleID=486,,0,勘察设计,9,2023/9/14 14:00
E98CB329-5372-4C98-AEC8-CC1356D71FAB,0B1143ED-ECCC-4E4C-A7BA-2C10F1E64395,A3301090130508111001211,湘湖院士岛二期环境整治工程—拓展区块工程一期,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E98CB329-5372-4C98-AEC8-CC1356D71FAB&tenderID=0B1143ED-ECCC-4E4C-A7BA-2C10F1E64395&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=E98CB329-5372-4C98-AEC8-CC1356D71FAB,1,施工项目,1628,2023/9/14 9:00
C01D333D-C39E-4440-94F4-63D7109F6AE9,CE5B24EB-FEA2-433E-AB3F-1F20FEF5A5A7,A3301060110508197001211,溪畔未来社区提升改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=C01D333D-C39E-4440-94F4-63D7109F6AE9&tenderID=CE5B24EB-FEA2-433E-AB3F-1F20FEF5A5A7&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=C01D333D-C39E-4440-94F4-63D7109F6AE9,1,施工项目,1678,2023/9/14 9:00
AF08D170-23FF-458D-B5A9-76A4867F8F14,62AF963B-DF09-434C-8256-791E6FBE96FA,A3301060110508153001211,文新街道桂花园社区香港城老旧小区提升改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=AF08D170-23FF-458D-B5A9-76A4867F8F14&tenderID=62AF963B-DF09-434C-8256-791E6FBE96FA&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=AF08D170-23FF-458D-B5A9-76A4867F8F14,1,施工项目,68,2023/9/14 9:00
89DC4E85-FDE3-4FD1-B1BB-F5C0999A09B7,3dab6978-2130-4139-ba69-0f11bb057e91,A3301220150980041001251,桐庐城乡供水一体化管网提升改造工程（一期）—城市扩网及部分农饮水改造项目（横村镇）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=89DC4E85-FDE3-4FD1-B1BB-F5C0999A09B7&tenderID=3dab6978-2130-4139-ba69-0f11bb057e91&ModuleID=486,,2,林水项目,160,2023/9/14 9:00
33D28BD3-2515-4F5F-8E2B-71B58DB8E0D4,E211207D-F088-44C2-A54C-EF6B20101BB5,A3301090130508139001211,浦南未来社区安置房项目监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=33D28BD3-2515-4F5F-8E2B-71B58DB8E0D4&tenderID=E211207D-F088-44C2-A54C-EF6B20101BB5&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=33D28BD3-2515-4F5F-8E2B-71B58DB8E0D4,1,监理项目,32,2023/9/13 14:00
E94FD7B7-180E-4C76-BB1A-509195C6765C,9F8E95D3-46FB-4890-B6C0-64C7FF707518,A3301080120508176001221,杨家墩街（西浦路-浦沿路）工程设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E94FD7B7-180E-4C76-BB1A-509195C6765C&tenderID=9F8E95D3-46FB-4890-B6C0-64C7FF707518&ModuleID=486,,0,勘察设计,4,2023/9/13 13:30
A3A811C3-38E1-490F-9F98-E799769ECC3C,D4DCAD0E-8698-42ED-83BF-95C30EF9834E,A3301010060508067001211,景芳三堡单元JG1206-67地块、JG1207-39地块公交首末站工程设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A3A811C3-38E1-490F-9F98-E799769ECC3C&tenderID=D4DCAD0E-8698-42ED-83BF-95C30EF9834E&ModuleID=486,,0,勘察设计,5,2023/9/13 13:30
8FF3B5A2-F01B-47BA-936A-461571C0CBE9,BA3AFE38-8A17-4C98-9FAF-3378EEAE596E,A3301060110507961001211,翠苑街道九莲社区花园南村、花园西村老旧小区提升改造EPC工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8FF3B5A2-F01B-47BA-936A-461571C0CBE9&tenderID=BA3AFE38-8A17-4C98-9FAF-3378EEAE596E&ModuleID=486,,0,建设工程,6,2023/9/13 13:30
AFB24711-03CA-49C8-8368-B9DBAA1D16B0,37A985B4-4B2A-4867-B0A5-EC5487847475,A3301020070508079001211,杭政储出〔2022〕81号地块商业商务用房项目监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=AFB24711-03CA-49C8-8368-B9DBAA1D16B0&tenderID=37A985B4-4B2A-4867-B0A5-EC5487847475&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=AFB24711-03CA-49C8-8368-B9DBAA1D16B0,1,监理项目,53,2023/9/13 9:30
28CAB9B0-AC44-449C-841A-2DB3A6FC5532,9F8E95D3-46FB-4890-B6C0-64C7FF707518,A3301080120508176001221,杨家墩街（西浦路-浦沿路）工程设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=28CAB9B0-AC44-449C-841A-2DB3A6FC5532&tenderID=9F8E95D3-46FB-4890-B6C0-64C7FF707518&ModuleID=486,,0,勘察设计,4,2023/9/13 13:30
5E0F6A26-9BA7-4A9B-AEA3-D7936CBFAF45,BA3AFE38-8A17-4C98-9FAF-3378EEAE596E,A3301060110507961001211,翠苑街道九莲社区花园南村、花园西村老旧小区提升改造EPC工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5E0F6A26-9BA7-4A9B-AEA3-D7936CBFAF45&tenderID=BA3AFE38-8A17-4C98-9FAF-3378EEAE596E&ModuleID=486,,0,建设工程,6,2023/9/13 13:30
DFE81BA7-014B-4FCB-AE6A-BDAE72A34EAC,F061C921-A253-4EB3-B1EC-1C0F3E2A1079,A3301010060508143001211,杭政储出[2018]40号地块商业、商务兼容娱乐康体设施用房项目（剧场装修工程）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DFE81BA7-014B-4FCB-AE6A-BDAE72A34EAC&tenderID=F061C921-A253-4EB3-B1EC-1C0F3E2A1079&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=DFE81BA7-014B-4FCB-AE6A-BDAE72A34EAC,1,施工项目,265,2023/9/13 9:00
DD9FCBF4-3446-464F-A2B1-B21AAACABF4F,62F931DB-FBDE-41F0-9CEB-FBFF3D56FBE4,A3301010060507995001271,浙江图书馆旧址之孤山馆舍--红楼、白楼本体保护修缮,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DD9FCBF4-3446-464F-A2B1-B21AAACABF4F&tenderID=62F931DB-FBDE-41F0-9CEB-FBFF3D56FBE4&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=DD9FCBF4-3446-464F-A2B1-B21AAACABF4F,1,施工项目,5,2023/9/13 9:00
D7E5D110-E120-4E32-98E0-2B62FA80A1FF,D4DCAD0E-8698-42ED-83BF-95C30EF9834E,A3301010060508067001211,景芳三堡单元JG1206-67地块、JG1207-39地块公交首末站工程设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D7E5D110-E120-4E32-98E0-2B62FA80A1FF&tenderID=D4DCAD0E-8698-42ED-83BF-95C30EF9834E&ModuleID=486,,0,勘察设计,5,2023/9/13 13:30
B9C66FF0-F6F2-4CD0-8CCC-CD7A5C2EE2F8,60D1874A-12A6-4116-8824-D9B5CF7230D8,A3301060110508142001221,留下街道杨家牌楼医学观察点、王家坞农居点等4个雨污分流工程-东穆坞农居点雨污分流工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=B9C66FF0-F6F2-4CD0-8CCC-CD7A5C2EE2F8&tenderID=60D1874A-12A6-4116-8824-D9B5CF7230D8&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=B9C66FF0-F6F2-4CD0-8CCC-CD7A5C2EE2F8,1,施工项目,1910,2023/9/13 9:00
B0F7B390-F6E7-4567-AA48-CB7ADA9D70B0,59f05002-e3c4-484f-beb1-8af340d46766,A3301220150980040001251,桐庐城乡供水一体化管网提升改造工程（一期）—城市扩网及部分农饮水改造项目（新合乡）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=B0F7B390-F6E7-4567-AA48-CB7ADA9D70B0&tenderID=59f05002-e3c4-484f-beb1-8af340d46766&ModuleID=486,,2,林水项目,25,2023/9/13 9:00
9BC367FB-8DC8-49E3-BB19-1D6C3CE94009,22E2E6CA-EAAD-45DF-A176-AA9606654D6B,A3301090130508173001211,瓜沥镇国庆村文化礼堂,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=9BC367FB-8DC8-49E3-BB19-1D6C3CE94009&tenderID=22E2E6CA-EAAD-45DF-A176-AA9606654D6B&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=9BC367FB-8DC8-49E3-BB19-1D6C3CE94009,1,施工项目,1402,2023/9/13 9:00
354CCD0B-C9EE-4127-9EB0-25E1FDCB8713,29E562FC-2717-4ADF-A632-EEE8FE2FAA23,A3301270160508181001211,淳安县千岛珍珠学校工程（监理）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=354CCD0B-C9EE-4127-9EB0-25E1FDCB8713&tenderID=29E562FC-2717-4ADF-A632-EEE8FE2FAA23&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=354CCD0B-C9EE-4127-9EB0-25E1FDCB8713,1,监理项目,57,2023/9/13 8:45
1095F606-0B92-423A-B96F-C8764EF12B8E,2556739b-f377-4073-8f04-c08606e7c316,A3301220150280047001231,桐庐县X509分老线逐段提升改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=1095F606-0B92-423A-B96F-C8764EF12B8E&tenderID=2556739b-f377-4073-8f04-c08606e7c316&ModuleID=486,,2,交通项目,156,2023/9/12 16:30
2FC1DABC-FEA1-4733-A3EA-8606322A8C49,B479ED00-06F5-4A0E-A968-BDD9F9628F13,A3301090130508159001211,义桥镇山后村城中村改造安置房项目（东区）监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2FC1DABC-FEA1-4733-A3EA-8606322A8C49&tenderID=B479ED00-06F5-4A0E-A968-BDD9F9628F13&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=2FC1DABC-FEA1-4733-A3EA-8606322A8C49,1,监理项目,30,2023/9/12 14:00
2C945672-ED3D-4393-B4D9-C5F7866893B0,17e541f0-92a3-4b1f-85e1-b7a727fcebde,A3301131280280033001231,临平塘栖东至运河道路工程土地勘测定界及相关手续代办,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2C945672-ED3D-4393-B4D9-C5F7866893B0&tenderID=17e541f0-92a3-4b1f-85e1-b7a727fcebde&ModuleID=486,,0,交通项目,5,2023/9/12 13:30
0E6D2D2A-7E22-4632-A35C-886025BBF4C8,77F293B4-0086-414F-B093-2D801DFE14C5,A3301080120508175001221,生地街（西浦路-浦沿路）工程、坚塔路（浦沿路-明德路）工程设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=0E6D2D2A-7E22-4632-A35C-886025BBF4C8&tenderID=77F293B4-0086-414F-B093-2D801DFE14C5&ModuleID=486,,0,勘察设计,5,2023/9/12 13:30
C594582E-DDEA-4F23-B97F-AB5CD4C584FF,845a071e-468f-4c05-8694-13bac7833843,A3301010060190001068191,芝澜月华轩,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=C594582E-DDEA-4F23-B97F-AB5CD4C584FF&tenderID=845a071e-468f-4c05-8694-13bac7833843&ModuleID=486,,0,物业项目,6,2023/9/12 10:00
EC45FCD3-B2EA-491D-8F8B-66F1BE31A6A1,61B91C0B-21B9-44B8-9CB7-B1303CD8A69C,A3301080120508207001211,滨江区数字健康加速器项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=EC45FCD3-B2EA-491D-8F8B-66F1BE31A6A1&tenderID=61B91C0B-21B9-44B8-9CB7-B1303CD8A69C&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=EC45FCD3-B2EA-491D-8F8B-66F1BE31A6A1,1,施工项目,229,2023/9/12 9:30
DFA0C584-21CC-416D-A22C-3881DEC69450,7C2D72E1-AE54-445E-A758-F5033A411B4F,A3301131280508031001221,九堡二号河市政标段,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DFA0C584-21CC-416D-A22C-3881DEC69450&tenderID=7C2D72E1-AE54-445E-A758-F5033A411B4F&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=DFA0C584-21CC-416D-A22C-3881DEC69450,1,施工项目,483,2023/9/12 9:30
BC353192-8D7E-4D83-944A-162B6A051F70,77F293B4-0086-414F-B093-2D801DFE14C5,A3301080120508175001221,生地街（西浦路-浦沿路）工程、坚塔路（浦沿路-明德路）工程设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=BC353192-8D7E-4D83-944A-162B6A051F70&tenderID=77F293B4-0086-414F-B093-2D801DFE14C5&ModuleID=486,,0,勘察设计,5,2023/9/12 13:30
85BCDAD6-1A73-4239-A240-4E67DA6A04B6,17e541f0-92a3-4b1f-85e1-b7a727fcebde,A3301131280280033001231,临平塘栖东至运河道路工程土地勘测定界及相关手续代办,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=85BCDAD6-1A73-4239-A240-4E67DA6A04B6&tenderID=17e541f0-92a3-4b1f-85e1-b7a727fcebde&ModuleID=486,,0,交通项目,5,2023/9/12 13:30
5E1F3AD8-100E-464E-965F-0E73900FD810,00BB272B-4A13-46E9-9DFB-2A1F07E47122,A3301050100508047001111,康桥单元GS1201-01地块公租房项目设计-采购-施工（EPC）总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5E1F3AD8-100E-464E-965F-0E73900FD810&tenderID=00BB272B-4A13-46E9-9DFB-2A1F07E47122&ModuleID=486,,0,建设工程,10,2023/9/12 9:30
5BF2EA35-BEA6-43F9-B79B-41EA3E8AA3CC,C22EC43D-38C2-444D-918A-E6A96D7C770B,A3301010060400138001281,南星绿地养护二标,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5BF2EA35-BEA6-43F9-B79B-41EA3E8AA3CC&tenderID=C22EC43D-38C2-444D-918A-E6A96D7C770B&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=5BF2EA35-BEA6-43F9-B79B-41EA3E8AA3CC,1,园林绿化项目,177,2023/9/12 9:30
4BFC4287-689D-4083-AEDD-4BEBCF141F6C,B7E3EE24-EE71-4F20-9476-C24C62077D43,A3301100140508141001211,仁和中心小学改扩建项目监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=4BFC4287-689D-4083-AEDD-4BEBCF141F6C&tenderID=B7E3EE24-EE71-4F20-9476-C24C62077D43&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=4BFC4287-689D-4083-AEDD-4BEBCF141F6C,1,监理项目,82,2023/9/12 9:30
41251849-05D2-467F-996A-57EF084E13B3,75C535FE-87DD-4C2D-B829-9CE88DDE64C3,A3301020070508027001221,采荷单元碑亭路（杭海路-秋涛路）道路整治工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=41251849-05D2-467F-996A-57EF084E13B3&tenderID=75C535FE-87DD-4C2D-B829-9CE88DDE64C3&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=41251849-05D2-467F-996A-57EF084E13B3,1,施工项目,29,2023/9/12 9:30
DD424DC3-747C-4683-AFA7-5A5AEA501AF5,ff44bf08-4fa9-4f5b-8f3f-8f6544f13279,1.32011E+16,月陇云岚轩,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DD424DC3-747C-4683-AFA7-5A5AEA501AF5&tenderID=ff44bf08-4fa9-4f5b-8f3f-8f6544f13279&ModuleID=486,,0,物业项目,6,2023/9/12 9:15
E4524815-1EA0-4614-B2BE-14CB028757F6,8F1E2E29-6980-49F8-A335-2FD6E4681986,A3301010060400140001281,丁兰片5养护,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E4524815-1EA0-4614-B2BE-14CB028757F6&tenderID=8F1E2E29-6980-49F8-A335-2FD6E4681986&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=E4524815-1EA0-4614-B2BE-14CB028757F6,1,园林绿化项目,170,2023/9/12 9:00
E1CCDFC6-01DA-4EC2-BC31-614C01C7EF69,D36A146C-3A21-43B4-9A15-ED6FA4BC8DE8,A3301010060400141001281,九堡大桥北接线绿地养护,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E1CCDFC6-01DA-4EC2-BC31-614C01C7EF69&tenderID=D36A146C-3A21-43B4-9A15-ED6FA4BC8DE8&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=E1CCDFC6-01DA-4EC2-BC31-614C01C7EF69,1,园林绿化项目,178,2023/9/12 9:00
D6C8C893-7A62-416E-BC30-85AE857A83D9,2556739b-f377-4073-8f04-c08606e7c316,A3301220150280047001231,桐庐县X509分老线逐段提升改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D6C8C893-7A62-416E-BC30-85AE857A83D9&tenderID=2556739b-f377-4073-8f04-c08606e7c316&ModuleID=486,,2,交通项目,156,2023/9/12 16:30
D0D1CCAD-B58B-479A-AF2F-440682EF3CC9,C7C1954F-044E-45A4-9101-7F8BA45529AB,A3301060110CS1223001211,这是一条测试项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D0D1CCAD-B58B-479A-AF2F-440682EF3CC9&tenderID=C7C1954F-044E-45A4-9101-7F8BA45529AB&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=D0D1CCAD-B58B-479A-AF2F-440682EF3CC9,1,监理项目,4,2023/9/12 9:00
C1B16203-F5E8-43AA-A484-7301B4A9FD9A,5A82B4A5-0680-48B9-A5AF-FB09906B2A68,A3301110200508195001221,常安镇小剡村公益性生态墓地（镇级壁葬区）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=C1B16203-F5E8-43AA-A484-7301B4A9FD9A&tenderID=5A82B4A5-0680-48B9-A5AF-FB09906B2A68&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=C1B16203-F5E8-43AA-A484-7301B4A9FD9A,1,施工项目,796,2023/9/12 9:00
B003E3D8-2CED-4794-9727-1C705B7E8992,BEF07DF9-E1C3-4239-98B8-87FDF89B230C,A3301820190508146001211,杭州职业技术学院新安江校区建设工程（一期）设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=B003E3D8-2CED-4794-9727-1C705B7E8992&tenderID=BEF07DF9-E1C3-4239-98B8-87FDF89B230C&ModuleID=486,,0,勘察设计,8,2023/9/12 8:45
06427550-124E-4ECC-BFB2-9BD904AA50D1,af14a167-4ba0-498e-8883-23801f2c6627,A3301220150280046001231,富春江镇装备制造产业园配套工程（七芝线）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=06427550-124E-4ECC-BFB2-9BD904AA50D1&tenderID=af14a167-4ba0-498e-8883-23801f2c6627&ModuleID=486,,2,交通项目,128,2023/9/11 15:30
3115DD21-CAEA-4D1D-86FA-E9DBC3E70182,0EC0B293-5CC1-4E1B-A158-3CE070A76D8B,A3301010060507993001211,杭州市肿瘤医院1号楼加固修缮项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=3115DD21-CAEA-4D1D-86FA-E9DBC3E70182&tenderID=0EC0B293-5CC1-4E1B-A158-3CE070A76D8B&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=3115DD21-CAEA-4D1D-86FA-E9DBC3E70182,1,建设工程,4,2023/9/11 13:30
1A23D882-9A53-492A-8ABD-ADB6161B2570,462922E6-B011-4C4B-AC8F-D1AB5531F56C,A3301050100507998001211,浙江文化大厦总部办公改造工程设计-采购-施工(EPC)总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=1A23D882-9A53-492A-8ABD-ADB6161B2570&tenderID=462922E6-B011-4C4B-AC8F-D1AB5531F56C&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=1A23D882-9A53-492A-8ABD-ADB6161B2570,1,建设工程,7,2023/9/11 13:30
7BA98BFA-CFD2-49AB-A718-111F6F3922E6,653466D7-004A-41E2-BD93-2667F6EAF3D8,A3301060110508072001211,山澜景苑公租房改造装修工程设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7BA98BFA-CFD2-49AB-A718-111F6F3922E6&tenderID=653466D7-004A-41E2-BD93-2667F6EAF3D8&ModuleID=486,,0,勘察设计,20,2023/9/11 12:00
1241E42C-D4E7-4179-8075-858A48989E75,3E436016-5126-43C8-AB45-BF7E3DAAD8F6,A3301060110508023001211,翠苑街道花园社区花园北村老旧小区提升改造EPC工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=1241E42C-D4E7-4179-8075-858A48989E75&tenderID=3E436016-5126-43C8-AB45-BF7E3DAAD8F6&ModuleID=486,,0,建设工程,5,2023/9/11 12:00
3EB18E45-7DB3-4C80-A3A2-6DD064EC19BC,af14a167-4ba0-498e-8883-23801f2c6627,A3301220150280046001231,富春江镇装备制造产业园配套工程（七芝线）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=3EB18E45-7DB3-4C80-A3A2-6DD064EC19BC&tenderID=af14a167-4ba0-498e-8883-23801f2c6627&ModuleID=486,,2,交通项目,128,2023/9/11 15:30
42501B2A-F3FE-40F3-8D82-85C28D3F7A95,7F7B61C3-87D4-4032-9F2A-5DD83D234A7E,A3301220150508206001221,富春江镇红旗畈产业园道路改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=42501B2A-F3FE-40F3-8D82-85C28D3F7A95&tenderID=7F7B61C3-87D4-4032-9F2A-5DD83D234A7E&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=42501B2A-F3FE-40F3-8D82-85C28D3F7A95,1,施工项目,318,2023/9/11 10:00
AF467690-9F6D-4609-88F8-BBBA88D20430,5C3B7A27-02D9-4C0C-8C26-384139F489CE,A3301220150508144001221,桐庐城乡供水一体化管网提升改造工程（一期）-县城区和横村镇-县城区和横村镇给水工程监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=AF467690-9F6D-4609-88F8-BBBA88D20430&tenderID=5C3B7A27-02D9-4C0C-8C26-384139F489CE&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=AF467690-9F6D-4609-88F8-BBBA88D20430,1,监理项目,28,2023/9/11 9:30
98C6B040-03C6-4E07-924B-2A5C1C1629FC,F441DF9C-BC9E-4BB1-89AC-4E7241509FFA,A3301010060507842001211,环城北路-天目山路（中河立交-古翠路）提升改造工程环北地下车库恢复工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=98C6B040-03C6-4E07-924B-2A5C1C1629FC&tenderID=F441DF9C-BC9E-4BB1-89AC-4E7241509FFA&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=98C6B040-03C6-4E07-924B-2A5C1C1629FC,1,施工项目,237,2023/9/11 9:30
672D691A-0BBA-4FEF-90BE-7A3C725BD751,4FEBB8C8-1C34-4914-BC76-102EB4436F6F,A3301050100508270001111,浙工新村城市危旧房有机更新（试点）项目设计-采购-施工（EPC）总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=672D691A-0BBA-4FEF-90BE-7A3C725BD751&tenderID=4FEBB8C8-1C34-4914-BC76-102EB4436F6F&ModuleID=486,,0,建设工程,10,2023/9/11 9:30
07165214-4439-4241-A2D4-761963BAFD68,46F3EAE8-DDBA-4898-81BA-6DD632837207,A3301100140508114001211,良渚新城第四幼儿园建设项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=07165214-4439-4241-A2D4-761963BAFD68&tenderID=46F3EAE8-DDBA-4898-81BA-6DD632837207&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=07165214-4439-4241-A2D4-761963BAFD68,1,施工项目,271,2023/9/11 9:30
ED8FB785-9364-4CF0-9B91-EA2D2A361C8C,653466D7-004A-41E2-BD93-2667F6EAF3D8,A3301060110508072001211,山澜景苑公租房改造装修工程设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=ED8FB785-9364-4CF0-9B91-EA2D2A361C8C&tenderID=653466D7-004A-41E2-BD93-2667F6EAF3D8&ModuleID=486,,0,勘察设计,20,2023/9/11 12:00
5982427B-07AC-4ED6-B578-F882F0BC7453,3E436016-5126-43C8-AB45-BF7E3DAAD8F6,A3301060110508023001211,翠苑街道花园社区花园北村老旧小区提升改造EPC工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5982427B-07AC-4ED6-B578-F882F0BC7453&tenderID=3E436016-5126-43C8-AB45-BF7E3DAAD8F6&ModuleID=486,,0,建设工程,5,2023/9/11 12:00
EE509AF2-9757-429D-BC2F-B7C6C4AC66AA,D4411EDB-98AA-44EB-9779-E3E760C23592,A3301010060400139001281,德胜路道侧绿地（空港大道-石桥路）等绿地养护,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=EE509AF2-9757-429D-BC2F-B7C6C4AC66AA&tenderID=D4411EDB-98AA-44EB-9779-E3E760C23592&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=EE509AF2-9757-429D-BC2F-B7C6C4AC66AA,1,园林绿化项目,176,2023/9/11 9:00
